data_venda,cliente,loja,produto,categoria,quantidade,preco_unitario,custo_unitario,cidade,estado,regiao,forma_pagamento
2023-02-13,Cliente 127,Loja Norte,Impressora,Eletrônicos,3,411.73,314.08,Salvador,BA,Sudeste,Débito
2023-12-06,Cliente 190,Loja Leste,Monitor,Eletrônicos,10,785.33,505.93,Fortaleza,CE,Sul,Boleto
2024-07-22,Cliente 30,Loja Norte,Teclado,Eletrônicos,6,84.13,51.1,São Paulo,SP,SUL,Boleto
2023-07-22,Cliente 73,Loja Norte,Monitor,Eletrônicos,6,201.47,102.53,Goiânia,GO,Sul,Pix
2023-06-30,Cliente 68,Loja Centro,Teclado,Eletrônicos,9,898.58,502.12,Salvador,BA,Sudeste,Débito
2023-09-03,Cliente 95,Loja Sul,Impressora,Eletrônicos,6,3279.59,1939.95,Rio de Janeiro,RJ,SUDESTE,Boleto
2023-07-14,Cliente 50,Loja Oeste,Mouse,Eletrônicos,3,3095.39,1669.15,Rio de Janeiro,RJ,nordeste,Pix
2023-02-17,Cliente 196,Loja Oeste,Mesa,Móveis,7,3420.59,1961.25,Goiânia,GO,CENTRO-OESTE,Débito
2023-10-14,Cliente 33,Loja Oeste,Fone de Ouvido,Acessórios,3,1180.5,609.11,Porto Alegre,RS,CENTRO-OESTE,Boleto
2023-06-21,Cliente 131,Loja Leste,Monitor,Eletrônicos,8,2778.94,1902.09,Rio de Janeiro,RJ,centro-oeste,Pix
2024-06-22,Cliente 178,Loja Leste,Celular,Eletrônicos,8,667.54,476.45,Brasília,DF,Centro-Oeste,Boleto
2024-10-27,Cliente 10,Loja Norte,Cadeira,Móveis,7,2251.46,1659.75,Goiânia,GO,Sul,Débito
2024-01-22,Cliente 147,Loja Norte,Celular,Eletrônicos,7,804.15,504.61,Curitiba,PR,Nordeste,Pix
2024-06-15,Cliente 91,Loja Norte,Fone de Ouvido,Acessórios,3,2643.1,1555.5,Rio de Janeiro,RJ,CENTRO-OESTE,Crédito
2024-03-18,Cliente 105,Loja Sul,Celular,Eletrônicos,10,1210.49,769.08,Brasília,DF,Centro-Oeste,Pix
2024-10-22,Cliente 20,Loja Sul,Cadeira,Móveis,1,669.5,381.71,Recife,PE,sudeste,Pix
2023-08-22,Cliente 26,Loja Centro,Fone de Ouvido,Acessórios,9,2270.61,1670.63,Brasília,DF,sudeste,Pix
2023-09-14,Cliente 78,Loja Sul,Notebook,Eletrônicos,4,1201.46,844.06,Brasília,DF,Sul,Débito
2023-12-21,Cliente 104,Loja Leste,Fone de Ouvido,Acessórios,1,2706.76,1582.25,Porto Alegre,RS,CENTRO-OESTE,Crédito
2023-08-03,Cliente 122,Loja Norte,Celular,Eletrônicos,3,3035.86,1725.2,Brasília,DF,centro-oeste,Boleto
2024-12-15,Cliente 107,Loja Norte,Celular,Eletrônicos,2,1130.11,628.74,Salvador,BA,Centro-Oeste,Boleto
2023-11-09,Cliente 189,Loja Centro,Fone de Ouvido,Acessórios,6,529.38,403.45,São Paulo,SP,Centro-Oeste,Pix
2024-12-08,Cliente 138,Loja Sul,Mesa,Móveis,7,1518.73,1102.28,Curitiba,PR,Nordeste,Crédito
2023-12-05,Cliente 146,Loja Oeste,Webcam,Acessórios,3,580.23,455.94,São Paulo,SP,CENTRO-OESTE,Boleto
2024-05-01,Cliente 28,Loja Sul,Impressora,Eletrônicos,7,269.8,166.18,Curitiba,PR,CENTRO-OESTE,Boleto
2023-02-02,Cliente 177,Loja Oeste,Cadeira,Móveis,3,409.88,272.93,Rio de Janeiro,RJ,Centro-Oeste,Crédito
2023-07-30,Cliente 60,Loja Sul,Teclado,Eletrônicos,2,3194.14,1966.85,Curitiba,PR,centro-oeste,Crédito
2024-02-25,Cliente 101,Loja Norte,Celular,Eletrônicos,6,1838.93,1014.26,São Paulo,SP,sudeste,Débito
2023-07-31,Cliente 34,Loja Norte,Fone de Ouvido,Acessórios,8,2613.84,1611.95,Recife,PE,SUL,Boleto
2023-07-27,Cliente 129,Loja Leste,Celular,Eletrônicos,10,2034.07,1206.39,Belo Horizonte,MG,SUL,Débito
2023-09-10,Cliente 135,Loja Sul,Notebook,Eletrônicos,8,270.7,167.77,Belo Horizonte,MG,CENTRO-OESTE,Boleto
2024-10-23,Cliente 117,Loja Sul,Celular,Eletrônicos,10,184.84,97.47,Fortaleza,CE,SUL,Boleto
2024-03-18,Cliente 118,Loja Leste,Webcam,Acessórios,7,909.52,700.32,Belo Horizonte,MG,SUDESTE,Crédito
2024-10-05,Cliente 138,Loja Sul,Impressora,Eletrônicos,4,3105.12,1699.68,São Paulo,SP,sudeste,Débito
2023-04-18,Cliente 130,Loja Sul,Celular,Eletrônicos,9,468.25,285.92,Recife,PE,nordeste,Boleto
2023-03-16,Cliente 164,Loja Leste,Teclado,Eletrônicos,4,1795.92,1146.96,Porto Alegre,RS,nordeste,Pix
2024-12-27,Cliente 35,Loja Sul,Impressora,Eletrônicos,7,180.32,103.72,Curitiba,PR,Centro-Oeste,Boleto
2024-03-24,Cliente 36,Loja Leste,Celular,Eletrônicos,2,1942.08,1112.21,Rio de Janeiro,RJ,SUL,Débito
2024-07-01,Cliente 190,Loja Leste,Teclado,Eletrônicos,10,396.78,233.4,São Paulo,SP,SUDESTE,Crédito
2023-02-05,Cliente 173,Loja Oeste,Notebook,Eletrônicos,3,1570.27,868.96,Porto Alegre,RS,Sul,Boleto
2023-02-23,Cliente 154,Loja Centro,Notebook,Eletrônicos,2,1397.63,828.09,Brasília,DF,Sudeste,Boleto
2023-01-17,Cliente 108,Loja Centro,Monitor,Eletrônicos,6,3185.21,1783.7,Curitiba,PR,Sudeste,Pix
2024-11-11,Cliente 43,Loja Norte,Monitor,Eletrônicos,4,3357.67,1776.14,Rio de Janeiro,RJ,Sudeste,Boleto
2024-10-01,Cliente 54,Loja Oeste,Fone de Ouvido,Acessórios,6,1163.24,800.35,Rio de Janeiro,RJ,nordeste,Boleto
2023-01-16,Cliente 103,Loja Sul,Mouse,Eletrônicos,4,415.3,247.94,Curitiba,PR,Sudeste,Boleto
2024-10-27,Cliente 160,Loja Sul,Monitor,Eletrônicos,4,277.76,206.8,Fortaleza,CE,Sudeste,Crédito
2023-04-15,Cliente 183,Loja Oeste,Monitor,Eletrônicos,5,2698.03,1753.38,Recife,PE,CENTRO-OESTE,Débito
2024-02-02,Cliente 174,Loja Norte,Cadeira,Móveis,10,1169.02,805.76,Rio de Janeiro,RJ,Nordeste,Débito
2024-08-22,Cliente 115,Loja Leste,Mesa,Móveis,2,1206.11,823.24,Fortaleza,CE,centro-oeste,Débito
2023-05-08,Cliente 80,Loja Norte,Fone de Ouvido,Acessórios,1,852.49,583.87,Goiânia,GO,nordeste,Débito
2023-07-26,Cliente 39,Loja Leste,Webcam,Acessórios,1,524.57,340.77,Rio de Janeiro,RJ,Sul,Crédito
2023-10-12,Cliente 82,Loja Centro,Monitor,Eletrônicos,8,2600.43,1556.64,Goiânia,GO,centro-oeste,Boleto
2023-09-06,Cliente 53,Loja Oeste,Cadeira,Móveis,4,2971.93,1781.32,São Paulo,SP,Sudeste,Débito
2024-10-06,Cliente 2,Loja Centro,Monitor,Eletrônicos,7,1849.08,1026.36,Goiânia,GO,Centro-Oeste,Crédito
2023-06-27,Cliente 152,Loja Oeste,Monitor,Eletrônicos,3,3287.05,1767.34,São Paulo,SP,Sul,Débito
2023-07-22,Cliente 63,Loja Leste,Fone de Ouvido,Acessórios,7,2551.21,1513.99,Rio de Janeiro,RJ,SUDESTE,Débito
2023-10-06,Cliente 124,Loja Centro,Cadeira,Móveis,10,1596.54,1102.7,Porto Alegre,RS,Nordeste,Boleto
2024-03-19,Cliente 195,Loja Norte,Impressora,Eletrônicos,8,1572.75,1024.78,Belo Horizonte,MG,Centro-Oeste,Crédito
2024-09-01,Cliente 138,Loja Norte,Impressora,Eletrônicos,2,2668.06,2071.64,Recife,PE,centro-oeste,Débito
2024-07-29,Cliente 156,Loja Leste,Cadeira,Móveis,8,1105.17,646.49,Recife,PE,sudeste,Pix
2023-01-14,Cliente 129,Loja Sul,Teclado,Eletrônicos,4,583.8,325.11,Fortaleza,CE,Centro-Oeste,Boleto
2024-08-25,Cliente 19,Loja Leste,Impressora,Eletrônicos,6,1374.93,814.43,Recife,PE,Sudeste,Crédito
2023-09-19,Cliente 198,Loja Sul,Impressora,Eletrônicos,3,720.09,454.3,Goiânia,GO,centro-oeste,Boleto
2023-09-06,Cliente 123,Loja Centro,Mesa,Móveis,7,3246.49,2339.74,São Paulo,SP,Nordeste,Crédito
2023-09-18,Cliente 64,Loja Oeste,Teclado,Eletrônicos,10,1621.37,1141.96,Porto Alegre,RS,CENTRO-OESTE,Débito
2024-02-12,Cliente 181,Loja Oeste,Notebook,Eletrônicos,2,2273.17,1761.85,Rio de Janeiro,RJ,sudeste,Débito
2024-06-29,Cliente 169,Loja Leste,Impressora,Eletrônicos,7,922.41,544.84,Belo Horizonte,MG,CENTRO-OESTE,Pix
2023-12-19,Cliente 37,Loja Sul,Impressora,Eletrônicos,2,2244.82,1645.47,Rio de Janeiro,RJ,Sul,Boleto
2023-03-13,Cliente 199,Loja Leste,Cadeira,Móveis,3,2866.54,1434.63,São Paulo,SP,centro-oeste,Boleto
2023-05-18,Cliente 51,Loja Leste,Cadeira,Móveis,3,658.58,366.12,Recife,PE,SUDESTE,Crédito
2023-07-07,Cliente 195,Loja Norte,Celular,Eletrônicos,4,690.45,357.44,Goiânia,GO,SUL,Boleto
2023-10-28,Cliente 22,Loja Leste,Celular,Eletrônicos,2,3045.85,1674.72,Goiânia,GO,sudeste,Pix
2024-11-19,Cliente 195,Loja Centro,Mouse,Eletrônicos,1,2070.48,1332.08,Salvador,BA,Sudeste,Crédito
2023-08-05,Cliente 134,Loja Centro,Cadeira,Móveis,10,2772.76,1421.2,São Paulo,SP,nordeste,Pix
2024-11-29,Cliente 88,Loja Sul,Celular,Eletrônicos,6,2135.08,1283.11,Fortaleza,CE,Sul,Pix
2023-12-05,Cliente 26,Loja Centro,Impressora,Eletrônicos,10,247.48,150.17,Recife,PE,Centro-Oeste,Boleto
2024-12-17,Cliente 193,Loja Norte,Teclado,Eletrônicos,10,473.99,312.45,São Paulo,SP,Nordeste,Boleto
2024-10-15,Cliente 83,Loja Centro,Webcam,Acessórios,9,1475.29,820.82,Fortaleza,CE,Nordeste,Crédito
2024-09-19,Cliente 21,Loja Sul,Mesa,Móveis,4,2143.33,1328.97,Fortaleza,CE,nordeste,Boleto
2024-06-16,Cliente 147,Loja Oeste,Mouse,Eletrônicos,5,2144.75,1530.46,Recife,PE,Sudeste,Débito
2024-04-23,Cliente 44,Loja Leste,Celular,Eletrônicos,5,2921.62,2334.06,Rio de Janeiro,RJ,sudeste,Boleto
2024-11-06,Cliente 180,Loja Centro,Fone de Ouvido,Acessórios,4,780.16,566.38,Curitiba,PR,sudeste,Boleto
2023-08-14,Cliente 185,Loja Sul,Notebook,Eletrônicos,6,3164.14,2309.48,Belo Horizonte,MG,Centro-Oeste,Crédito
2023-08-18,Cliente 148,Loja Oeste,Teclado,Eletrônicos,8,362.02,256.14,Brasília,DF,sudeste,Pix
2023-08-27,Cliente 58,Loja Sul,Impressora,Eletrônicos,9,3383.56,2135.33,Recife,PE,sudeste,Pix
2023-07-12,Cliente 191,Loja Centro,Mouse,Eletrônicos,2,1223.82,829.33,Rio de Janeiro,RJ,CENTRO-OESTE,Pix
2023-03-05,Cliente 152,Loja Oeste,Teclado,Eletrônicos,7,2040.36,1021.21,Salvador,BA,Sul,Boleto
2023-05-10,Cliente 134,Loja Oeste,Impressora,Eletrônicos,6,2801.44,2185.62,Salvador,BA,CENTRO-OESTE,Débito
2023-05-29,Cliente 76,Loja Norte,Mouse,Eletrônicos,1,1907.11,1217.08,Recife,PE,Centro-Oeste,Boleto
2024-12-20,Cliente 9,Loja Oeste,Teclado,Eletrônicos,5,553.25,387.06,Goiânia,GO,Nordeste,Pix
2024-05-04,Cliente 162,Loja Norte,Fone de Ouvido,Acessórios,5,3489.13,2484.11,Rio de Janeiro,RJ,Centro-Oeste,Pix
2023-08-19,Cliente 180,Loja Centro,Impressora,Eletrônicos,6,576.82,412.44,São Paulo,SP,SUDESTE,Boleto
2023-12-12,Cliente 109,Loja Leste,Impressora,Eletrônicos,3,3469.17,2304.86,Porto Alegre,RS,Nordeste,Boleto
2023-07-19,Cliente 180,Loja Oeste,Impressora,Eletrônicos,9,2557.3,1495.28,Rio de Janeiro,RJ,nordeste,Crédito
2024-12-27,Cliente 78,Loja Leste,Teclado,Eletrônicos,10,3037.2,1567.91,Salvador,BA,SUDESTE,Débito
2023-07-20,Cliente 189,Loja Centro,Celular,Eletrônicos,5,3145.4,1770.64,Fortaleza,CE,Nordeste,Crédito
2023-02-27,Cliente 25,Loja Sul,Teclado,Eletrônicos,7,2394.09,1317.87,Recife,PE,Centro-Oeste,Débito
2023-06-02,Cliente 161,Loja Leste,Notebook,Eletrônicos,9,2292.84,1554.59,Rio de Janeiro,RJ,Sul,Crédito
2023-06-26,Cliente 168,Loja Leste,Mouse,Eletrônicos,7,1735.76,1226.13,Curitiba,PR,sudeste,Boleto
2023-03-26,Cliente 32,Loja Leste,Impressora,Eletrônicos,8,1317.26,706.05,Porto Alegre,RS,centro-oeste,Débito
2024-12-11,Cliente 191,Loja Centro,Notebook,Eletrônicos,10,3456.36,2225.38,Goiânia,GO,CENTRO-OESTE,Débito
2023-11-30,Cliente 17,Loja Oeste,Impressora,Eletrônicos,7,1079.35,580.23,Fortaleza,CE,SUDESTE,Boleto
2024-06-26,Cliente 126,Loja Centro,Notebook,Eletrônicos,9,2870.25,2109.76,Recife,PE,centro-oeste,Crédito
2023-01-06,Cliente 143,Loja Leste,Monitor,Eletrônicos,3,3023.91,2142.64,Rio de Janeiro,RJ,Nordeste,Crédito
2024-07-29,Cliente 66,Loja Centro,Notebook,Eletrônicos,10,761.49,417.57,Belo Horizonte,MG,sudeste,Crédito
2024-11-04,Cliente 1,Loja Norte,Fone de Ouvido,Acessórios,6,3383.65,1866.02,Porto Alegre,RS,SUL,Crédito
2024-12-12,Cliente 81,Loja Oeste,Fone de Ouvido,Acessórios,9,1584.97,1066.88,Porto Alegre,RS,Nordeste,Débito
2023-08-09,Cliente 35,Loja Oeste,Mouse,Eletrônicos,4,176.73,95.88,São Paulo,SP,centro-oeste,Débito
2023-03-18,Cliente 141,Loja Sul,Webcam,Acessórios,5,493.3,338.75,Salvador,BA,SUL,Boleto
2024-03-11,Cliente 178,Loja Norte,Teclado,Eletrônicos,8,337.23,194.33,Recife,PE,centro-oeste,Débito
2024-10-25,Cliente 131,Loja Oeste,Mouse,Eletrônicos,4,2514.84,1682.66,Porto Alegre,RS,SUDESTE,Boleto
2023-09-11,Cliente 20,Loja Sul,Teclado,Eletrônicos,7,1357.35,1071.23,Salvador,BA,sudeste,Crédito
2023-12-08,Cliente 200,Loja Sul,Fone de Ouvido,Acessórios,2,1186.28,624.8,Recife,PE,SUDESTE,Débito
2024-01-23,Cliente 27,Loja Centro,Cadeira,Móveis,2,1351.19,1068.29,São Paulo,SP,SUDESTE,Pix
2023-10-16,Cliente 142,Loja Sul,Webcam,Acessórios,2,1874.91,1331.44,Fortaleza,CE,CENTRO-OESTE,Crédito
2023-12-20,Cliente 190,Loja Oeste,Notebook,Eletrônicos,6,3315.46,2045.2,Belo Horizonte,MG,centro-oeste,Boleto
2024-12-31,Cliente 40,Loja Norte,Celular,Eletrônicos,3,943.76,666.29,Goiânia,GO,SUDESTE,Boleto
2024-01-15,Cliente 182,Loja Norte,Webcam,Acessórios,1,3218.62,2226.51,Porto Alegre,RS,CENTRO-OESTE,Boleto
2024-05-29,Cliente 74,Loja Sul,Celular,Eletrônicos,8,3452.55,2553.3,Belo Horizonte,MG,nordeste,Débito
2023-04-03,Cliente 163,Loja Centro,Cadeira,Móveis,5,1452.48,862.51,Rio de Janeiro,RJ,sudeste,Débito
2024-07-21,Cliente 127,Loja Centro,Mouse,Eletrônicos,10,248.07,179.36,Belo Horizonte,MG,nordeste,Débito
2024-06-29,Cliente 179,Loja Centro,Celular,Eletrônicos,9,2413.67,1696.89,Fortaleza,CE,nordeste,Crédito
2023-12-20,Cliente 63,Loja Oeste,Webcam,Acessórios,1,2513.85,1786.79,Curitiba,PR,CENTRO-OESTE,Crédito
2024-06-20,Cliente 58,Loja Norte,Webcam,Acessórios,3,2377.1,1817.48,Fortaleza,CE,sudeste,Pix
2024-01-24,Cliente 44,Loja Sul,Teclado,Eletrônicos,6,3336.07,2091.1,Brasília,DF,sudeste,Pix
2023-09-29,Cliente 55,Loja Centro,Monitor,Eletrônicos,2,1050.72,677.65,Brasília,DF,CENTRO-OESTE,Boleto
2024-04-19,Cliente 159,Loja Leste,Monitor,Eletrônicos,9,2898.76,1480.19,Porto Alegre,RS,Sudeste,Pix
2023-01-06,Cliente 90,Loja Norte,Notebook,Eletrônicos,8,1183.5,717.4,Goiânia,GO,nordeste,Pix
2024-06-10,Cliente 40,Loja Leste,Notebook,Eletrônicos,7,1747.56,918.21,Rio de Janeiro,RJ,sudeste,Boleto
2023-11-03,Cliente 94,Loja Leste,Notebook,Eletrônicos,5,830.03,513.46,Belo Horizonte,MG,SUDESTE,Pix
2024-03-20,Cliente 2,Loja Sul,Mouse,Eletrônicos,8,608.33,368.72,Fortaleza,CE,Sul,Crédito
2023-12-06,Cliente 9,Loja Norte,Monitor,Eletrônicos,1,511.2,320.17,Porto Alegre,RS,Sul,Boleto
2024-11-29,Cliente 183,Loja Norte,Cadeira,Móveis,7,1737.28,1126.92,Rio de Janeiro,RJ,Nordeste,Boleto
2023-01-22,Cliente 33,Loja Norte,Fone de Ouvido,Acessórios,3,428.58,228.16,Recife,PE,Nordeste,Crédito
2023-01-09,Cliente 112,Loja Leste,Monitor,Eletrônicos,6,1532.34,1040.65,São Paulo,SP,SUL,Pix
2024-06-07,Cliente 48,Loja Norte,Celular,Eletrônicos,7,904.73,493.76,Rio de Janeiro,RJ,SUL,Crédito
2023-04-16,Cliente 180,Loja Oeste,Cadeira,Móveis,7,734.52,522.93,Curitiba,PR,CENTRO-OESTE,Débito
2023-02-09,Cliente 71,Loja Norte,Monitor,Eletrônicos,3,841.38,454.08,Goiânia,GO,SUDESTE,Boleto
2024-02-22,Cliente 135,Loja Sul,Notebook,Eletrônicos,4,363.73,187.43,Goiânia,GO,Sul,Débito
2023-02-22,Cliente 78,Loja Centro,Mesa,Móveis,8,261.66,164.35,Recife,PE,SUL,Pix
2023-07-06,Cliente 11,Loja Centro,Cadeira,Móveis,7,902.04,693.25,Salvador,BA,Sudeste,Pix
2024-03-17,Cliente 48,Loja Sul,Monitor,Eletrônicos,8,1016.55,693.24,Porto Alegre,RS,Centro-Oeste,Pix
2024-07-19,Cliente 198,Loja Norte,Mesa,Móveis,2,384.26,193.7,Porto Alegre,RS,Nordeste,Pix
2023-10-10,Cliente 54,Loja Oeste,Mesa,Móveis,9,2136.26,1220.82,Goiânia,GO,nordeste,Crédito
2024-11-01,Cliente 49,Loja Norte,Mouse,Eletrônicos,10,465.22,314.47,Belo Horizonte,MG,Centro-Oeste,Crédito
2023-07-26,Cliente 137,Loja Norte,Mouse,Eletrônicos,10,1233.0,884.81,Brasília,DF,Sudeste,Débito
2024-07-27,Cliente 89,Loja Sul,Monitor,Eletrônicos,9,2505.03,1922.55,Recife,PE,Centro-Oeste,Crédito
2024-05-30,Cliente 6,Loja Norte,Impressora,Eletrônicos,8,1495.56,1165.64,Rio de Janeiro,RJ,CENTRO-OESTE,Pix
2024-12-11,Cliente 49,Loja Leste,Teclado,Eletrônicos,1,3347.52,1734.81,Porto Alegre,RS,Centro-Oeste,Crédito
2024-02-15,Cliente 156,Loja Sul,Teclado,Eletrônicos,9,1375.32,1009.23,Fortaleza,CE,Sul,Débito
2024-06-09,Cliente 117,Loja Oeste,Notebook,Eletrônicos,10,801.44,568.23,Belo Horizonte,MG,centro-oeste,Pix
2023-06-25,Cliente 58,Loja Centro,Cadeira,Móveis,5,2493.48,1659.77,Curitiba,PR,centro-oeste,Débito
2023-05-17,Cliente 70,Loja Centro,Cadeira,Móveis,3,3300.06,1925.01,São Paulo,SP,Sul,Débito
2024-01-13,Cliente 84,Loja Centro,Fone de Ouvido,Acessórios,1,2287.83,1578.16,Rio de Janeiro,RJ,centro-oeste,Pix
2024-10-02,Cliente 3,Loja Sul,Teclado,Eletrônicos,10,1067.39,849.19,Recife,PE,Sul,Pix
2024-08-20,Cliente 28,Loja Leste,Teclado,Eletrônicos,1,1903.99,1511.06,Porto Alegre,RS,SUL,Débito
2024-02-09,Cliente 40,Loja Leste,Celular,Eletrônicos,6,977.34,659.21,Curitiba,PR,Sul,Boleto
2023-07-09,Cliente 46,Loja Norte,Mesa,Móveis,8,373.23,206.94,Belo Horizonte,MG,CENTRO-OESTE,Boleto
2024-02-08,Cliente 176,Loja Oeste,Teclado,Eletrônicos,1,1120.05,857.48,Porto Alegre,RS,Sul,Crédito
2024-02-17,Cliente 26,Loja Oeste,Teclado,Eletrônicos,7,896.13,692.47,Rio de Janeiro,RJ,SUDESTE,Crédito
2023-01-14,Cliente 196,Loja Centro,Webcam,Acessórios,7,1374.77,732.77,Rio de Janeiro,RJ,SUDESTE,Débito
2023-01-10,Cliente 28,Loja Oeste,Mouse,Eletrônicos,3,3288.16,2235.59,Porto Alegre,RS,Nordeste,Crédito
2023-06-17,Cliente 79,Loja Sul,Monitor,Eletrônicos,8,2670.87,2050.47,Belo Horizonte,MG,Centro-Oeste,Débito
2023-05-07,Cliente 6,Loja Centro,Monitor,Eletrônicos,9,2437.54,1677.63,São Paulo,SP,sudeste,Pix
2023-01-25,Cliente 59,Loja Leste,Mouse,Eletrônicos,7,539.33,417.25,Brasília,DF,nordeste,Débito
2024-12-04,Cliente 184,Loja Centro,Mesa,Móveis,4,3229.83,2278.08,Porto Alegre,RS,Centro-Oeste,Débito
2023-03-20,Cliente 158,Loja Sul,Mouse,Eletrônicos,2,3349.81,1958.11,Curitiba,PR,sudeste,Pix
2023-12-09,Cliente 154,Loja Norte,Mouse,Eletrônicos,10,571.31,359.12,São Paulo,SP,nordeste,Débito
2024-05-26,Cliente 170,Loja Sul,Cadeira,Móveis,5,1251.93,665.0,Goiânia,GO,SUL,Crédito
2024-05-04,Cliente 18,Loja Centro,Notebook,Eletrônicos,3,1154.88,712.77,Belo Horizonte,MG,CENTRO-OESTE,Boleto
2024-01-30,Cliente 91,Loja Sul,Cadeira,Móveis,2,1164.53,626.82,Belo Horizonte,MG,Centro-Oeste,Boleto
2024-10-31,Cliente 63,Loja Leste,Celular,Eletrônicos,10,2787.58,1672.66,Recife,PE,nordeste,Boleto
2024-01-29,Cliente 22,Loja Oeste,Fone de Ouvido,Acessórios,8,1887.04,1408.53,Brasília,DF,nordeste,Débito
2023-01-18,Cliente 93,Loja Oeste,Mouse,Eletrônicos,6,59.89,47.8,Curitiba,PR,Centro-Oeste,Débito
2023-05-23,Cliente 76,Loja Leste,Mouse,Eletrônicos,6,1294.96,977.43,São Paulo,SP,SUDESTE,Boleto
2024-12-13,Cliente 181,Loja Norte,Monitor,Eletrônicos,4,242.74,131.4,Curitiba,PR,nordeste,Crédito
2023-03-17,Cliente 123,Loja Oeste,Impressora,Eletrônicos,1,2469.84,1725.98,Salvador,BA,SUDESTE,Crédito
2024-08-05,Cliente 107,Loja Norte,Teclado,Eletrônicos,3,322.53,168.72,Salvador,BA,SUDESTE,Boleto
2024-03-30,Cliente 166,Loja Centro,Teclado,Eletrônicos,5,1672.14,1198.54,Brasília,DF,SUL,Crédito
2023-06-14,Cliente 3,Loja Leste,Teclado,Eletrônicos,1,2134.4,1178.35,São Paulo,SP,nordeste,Boleto
2024-03-09,Cliente 41,Loja Sul,Fone de Ouvido,Acessórios,10,1781.46,1269.84,Porto Alegre,RS,sudeste,Boleto
2023-07-08,Cliente 191,Loja Oeste,Teclado,Eletrônicos,7,2185.7,1236.39,Curitiba,PR,CENTRO-OESTE,Crédito
2024-01-25,Cliente 43,Loja Centro,Celular,Eletrônicos,6,2301.81,1430.64,Fortaleza,CE,Nordeste,Boleto
2023-12-10,Cliente 8,Loja Norte,Monitor,Eletrônicos,2,410.18,249.72,Porto Alegre,RS,SUL,Débito
2023-11-13,Cliente 49,Loja Oeste,Fone de Ouvido,Acessórios,2,781.09,393.12,Rio de Janeiro,RJ,Sul,Crédito
2024-07-31,Cliente 124,Loja Centro,Monitor,Eletrônicos,2,3419.49,2289.14,Porto Alegre,RS,Sudeste,Pix
2024-02-12,Cliente 129,Loja Norte,Mouse,Eletrônicos,1,3432.87,2490.56,Porto Alegre,RS,Nordeste,Boleto
2024-05-30,Cliente 26,Loja Oeste,Mesa,Móveis,2,1193.05,917.4,Belo Horizonte,MG,SUDESTE,Crédito
2023-10-25,Cliente 42,Loja Norte,Webcam,Acessórios,8,2072.94,1566.33,Recife,PE,Centro-Oeste,Crédito
2023-06-14,Cliente 129,Loja Oeste,Mouse,Eletrônicos,4,2835.79,1974.46,Curitiba,PR,CENTRO-OESTE,Pix
2024-03-17,Cliente 11,Loja Leste,Celular,Eletrônicos,6,1053.4,723.73,Belo Horizonte,MG,Sul,Débito
2024-05-24,Cliente 25,Loja Centro,Webcam,Acessórios,2,3355.15,2248.19,Goiânia,GO,SUDESTE,Pix
2023-10-30,Cliente 42,Loja Centro,Fone de Ouvido,Acessórios,8,374.69,222.61,Rio de Janeiro,RJ,SUL,Pix
2023-09-22,Cliente 122,Loja Sul,Mesa,Móveis,2,668.19,488.84,Rio de Janeiro,RJ,Centro-Oeste,Débito
2024-02-15,Cliente 105,Loja Oeste,Mouse,Eletrônicos,8,186.59,141.38,Goiânia,GO,SUDESTE,Boleto
2024-11-29,Cliente 106,Loja Oeste,Mesa,Móveis,10,3334.56,2041.1,Brasília,DF,Centro-Oeste,Pix
2024-07-28,Cliente 3,Loja Norte,Notebook,Eletrônicos,1,2606.6,1494.74,Goiânia,GO,sudeste,Pix
2024-02-02,Cliente 119,Loja Centro,Impressora,Eletrônicos,10,1427.52,745.01,Belo Horizonte,MG,Nordeste,Boleto
2023-04-21,Cliente 102,Loja Leste,Celular,Eletrônicos,8,426.46,236.29,Brasília,DF,Sul,Boleto
2023-08-06,Cliente 180,Loja Leste,Mesa,Móveis,6,1231.36,838.94,Rio de Janeiro,RJ,sudeste,Pix
2024-10-17,Cliente 55,Loja Sul,Celular,Eletrônicos,9,587.31,376.46,São Paulo,SP,CENTRO-OESTE,Crédito
2024-03-16,Cliente 122,Loja Norte,Webcam,Acessórios,1,3280.79,1996.19,Recife,PE,Sudeste,Débito
2023-05-26,Cliente 18,Loja Sul,Notebook,Eletrônicos,5,919.65,508.41,Recife,PE,nordeste,Crédito
2023-09-23,Cliente 48,Loja Centro,Cadeira,Móveis,7,1860.48,1304.0,Fortaleza,CE,sudeste,Boleto
2024-05-08,Cliente 122,Loja Oeste,Mesa,Móveis,3,735.19,575.35,Porto Alegre,RS,SUDESTE,Boleto
2024-09-03,Cliente 51,Loja Centro,Mesa,Móveis,7,2889.4,1930.91,Goiânia,GO,CENTRO-OESTE,Débito
2023-06-01,Cliente 128,Loja Sul,Mesa,Móveis,1,569.25,362.95,Salvador,BA,sudeste,Boleto
2023-05-09,Cliente 163,Loja Leste,Cadeira,Móveis,1,3459.42,2708.72,Brasília,DF,CENTRO-OESTE,Crédito
2023-06-20,Cliente 154,Loja Leste,Notebook,Eletrônicos,4,1499.61,995.48,Curitiba,PR,Sul,Pix
2024-01-08,Cliente 5,Loja Sul,Monitor,Eletrônicos,10,3345.11,2044.12,Curitiba,PR,SUL,Crédito
2024-07-09,Cliente 110,Loja Oeste,Celular,Eletrônicos,7,1465.83,887.8,Fortaleza,CE,Nordeste,Crédito
